NIT;SUBSECTOR;VENTAS;GASTOFINANCIERO
900324986;EDIFICACIONES;18117325000;118165000
900329527;EDIFICACIONES;5206546000;379525000
900337535;EDIFICACIONES;49650000;18497000
900343892;EDIFICACIONES;4026050000;31865000
900361242;EDIFICACIONES;1343109000;89116000
900362793;EDIFICACIONES;2679031000;61491000
900368657;EDIFICACIONES;25534548000;238000
900371677;EDIFICACIONES;16112108000;1259937000
900376562;EDIFICACIONES;2256722000;5024000
900378893;EDIFICACIONES;308207597000;2285725000
900384064;EDIFICACIONES;80863000;4676000
900386126;EDIFICACIONES;13412200000;86980000
900391477;EDIFICACIONES;6023393000;89687000
900393426;EDIFICACIONES;8280572000;215481000
900397244;EDIFICACIONES;28170378000;86118000
900406436;EDIFICACIONES;4931090000;723848000
900406882;EDIFICACIONES;299925000;8259000
900411991;EDIFICACIONES;144400000;4276000
900417844;EDIFICACIONES;9631004000;1224499000
900420537;EDIFICACIONES;6956094000;75536000
900422267;EDIFICACIONES;565914000;139704000
900428243;EDIFICACIONES;11993910000;50044000
900431358;EDIFICACIONES;1091772000;17420000
900433100;EDIFICACIONES;6246328000;26750000
900436737;EDIFICACIONES;1844589000;15230000
900436755;EDIFICACIONES;9050086000;445083000
900437196;EDIFICACIONES;68314000;44625000
900439672;EDIFICACIONES;2004942000;1185000
900441668;EDIFICACIONES;3040288000;189659000
900442827;EDIFICACIONES;551818000;39787000
900449405;EDIFICACIONES;24310606000;31973000
900454236;EDIFICACIONES;4238896000;644628000
900457573;EDIFICACIONES;19238140000;538090000
900462009;EDIFICACIONES;2440900000;7136000
900471438;EDIFICACIONES;562930000;432000
900471667;EDIFICACIONES;2690000000;29865000
900478901;EDIFICACIONES;6126981000;724961000
900480055;EDIFICACIONES;5925885000;102802000
900481195;EDIFICACIONES;4214169000;326999000
900486411;EDIFICACIONES;6269102000;255974000
900498388;EDIFICACIONES;2452175000;160732000
900508147;EDIFICACIONES;34412252000;93910000
900508366;EDIFICACIONES;6122000000;135206000
900512522;EDIFICACIONES;187946000;581000
900516015;EDIFICACIONES;1896022000;649036000
900521357;EDIFICACIONES;94490152000;1018087000
900535806;EDIFICACIONES;44774346000;190762000
900542367;EDIFICACIONES;4985370000;1506000
900549436;EDIFICACIONES;3480502000;105744000
900550668;EDIFICACIONES;8363999000;6000
900566921;EDIFICACIONES;1287850000;241395000
900572913;EDIFICACIONES;104495000;26273000
900578283;EDIFICACIONES;1485599000;27058000
900595817;EDIFICACIONES;9523535000;23946000
900615022;EDIFICACIONES;388046000;7738000
900615402;EDIFICACIONES;3399588000;338666000
900619657;EDIFICACIONES;18179000000;84986000
900626266;EDIFICACIONES;252027000;17426000
900630076;EDIFICACIONES;7927740000;15425000
900631450;EDIFICACIONES;8277187000;377000
900682574;EDIFICACIONES;1927985000;77803000
900684038;EDIFICACIONES;2612667000;195043000
900735461;EDIFICACIONES;445495000;54000
900793025;EDIFICACIONES;249609000;3056000
900797605;EDIFICACIONES;258508000;7989000
50162034059;EDIFICACIONES;1906648000;142876000
50312005800;EDIFICACIONES;1527285000;791380000
50312044861;EDIFICACIONES;26491000;1138000
50313002562;EDIFICACIONES;2905277000;992989000
800149537;ELECTRICIDAD;242944886000;6341825000
800175746;ELECTRICIDAD;403123413000;25549805000
800194208;ELECTRICIDAD;620604662000;2342476000
800219925;ELECTRICIDAD;127977482000;4358492000
800249860;ELECTRICIDAD;1599745000000;69417000000
800253702;ELECTRICIDAD;203004948000;4182943000
802007669;ELECTRICIDAD;237955884000;41348792000
802007670;ELECTRICIDAD;4285653216000;118412913000
804001062;ELECTRICIDAD;50942910000;632621000
806005008;ELECTRICIDAD;132393831000;26982069000
811000740;ELECTRICIDAD;2844022000000;383750000000
811030322;ELECTRICIDAD;491477000000;81571000000
811039217;ELECTRICIDAD;2145451000;7233000
815000896;ELECTRICIDAD;29954116000;3458443000
817001892;ELECTRICIDAD;178328000000;6021000000
830025205;ELECTRICIDAD;1568143452000;539798000
830037248;ELECTRICIDAD;3711866086000;112807036000
830113630;ELECTRICIDAD;1074271000000;15088000000
860016610;ELECTRICIDAD;848082000000;172876000000
860063875;ELECTRICIDAD;3268277102000;185016481000
890500514;ELECTRICIDAD;537672000000;4528000000
890800128;ELECTRICIDAD;596484000000;14387000000
891180001;ELECTRICIDAD;419484336000;2834002000
891800219;ELECTRICIDAD;417290218000;31500201000
891900101;ELECTRICIDAD;76022000000;120000000
899999082;ELECTRICIDAD;667917000000;139962000000
900073583;ELECTRICIDAD;6059717000;556615000
900076284;ELECTRICIDAD;188120653000;7243000
900082143;ELECTRICIDAD;1518111000000;11731000000
900097320;ELECTRICIDAD;6468000000;1697000000
900161460;ELECTRICIDAD;334065455000;33828492000
900275349;ELECTRICIDAD;1935388000;9969224000
900366010;ELECTRICIDAD;325262189000;21762043000
900374375;ELECTRICIDAD;47089512000;8462061000
900380232;ELECTRICIDAD;35863987000;4323185000
900428468;ELECTRICIDAD;14777101000;64808000
900460429;ELECTRICIDAD;4204464000;1044819000
900466775;ELECTRICIDAD;64952147000;755490000
800088702;EPS Y SALUD PREPAGADA (SALUD);2123902072000;19945000
830003564;EPS Y SALUD PREPAGADA (SALUD);1478649000000;10866000000
891480000;EPS Y SALUD PREPAGADA (SALUD);204242475000;2662715000
900156264;EPS Y SALUD PREPAGADA (SALUD);4080680000000;8788000000
800013349;EQUIPO DE TRANSPORTE;24382906000;741712000
816006799;EQUIPO DE TRANSPORTE;148814907000;4464901000
830092963;EQUIPO DE TRANSPORTE;176032540000;2892489000
830107528;EQUIPO DE TRANSPORTE;439665000000;19000000
860025792;EQUIPO DE TRANSPORTE;2365738156000;3418804000
890301886;EQUIPO DE TRANSPORTE;657435498000;9148490000
890401608;EQUIPO DE TRANSPORTE;46510514000;472178000
890900082;EQUIPO DE TRANSPORTE;165476423000;5401365000
890900317;EQUIPO DE TRANSPORTE;1020284399000;19809263000
891304849;EQUIPO DE TRANSPORTE;77862735000;2181190000
900166896;EQUIPO DE TRANSPORTE;449637234020;900748420
900194047;EQUIPO DE TRANSPORTE;3779176000;136357000
900593229;EQUIPO DE TRANSPORTE;3180922000;37415000
900723988;EQUIPO DE TRANSPORTE;52576688000;581879000
900759679;EQUIPO DE TRANSPORTE;171338638000;1630613000
800031929;ESTABLECIMIENTOS EDUCATIVOS;17732835000;2819848000
800116217;ESTABLECIMIENTOS EDUCATIVOS;301946192000;867164000
800151175;ESTABLECIMIENTOS EDUCATIVOS;19842637000;137230000
860006848;ESTABLECIMIENTOS EDUCATIVOS;127913414000;1338195000
860013720;ESTABLECIMIENTOS EDUCATIVOS;561944690000;1696159000
860013798;ESTABLECIMIENTOS EDUCATIVOS;262811000000;3885000000
860026058;ESTABLECIMIENTOS EDUCATIVOS;92222000000;1876000000
860038374;ESTABLECIMIENTOS EDUCATIVOS;36787751000;880909000
860056070;ESTABLECIMIENTOS EDUCATIVOS;106741334000;1694030000
860066789;ESTABLECIMIENTOS EDUCATIVOS;141963495000;398666000
860075558;ESTABLECIMIENTOS EDUCATIVOS;244750844000;2182009000
860078643;ESTABLECIMIENTOS EDUCATIVOS;111639190000;1002408000
860351894;ESTABLECIMIENTOS EDUCATIVOS;148628251000;10158761000
860401496;ESTABLECIMIENTOS EDUCATIVOS;94487684000;590653000
860504759;ESTABLECIMIENTOS EDUCATIVOS;32437185000;297637000
860517302;ESTABLECIMIENTOS EDUCATIVOS;128094049000;364281000
860531081;ESTABLECIMIENTOS EDUCATIVOS;29322639000;999009000
890102572;ESTABLECIMIENTOS EDUCATIVOS;100391207000;3945009000
890104481;ESTABLECIMIENTOS EDUCATIVOS;3366097000;490563000
890105361;ESTABLECIMIENTOS EDUCATIVOS;74166030000;3752000
890300539;ESTABLECIMIENTOS EDUCATIVOS;29675584000;451104000
890704382;ESTABLECIMIENTOS EDUCATIVOS;48484988000;350796000
890806001;ESTABLECIMIENTOS EDUCATIVOS;47471097000;655181000
890902829;ESTABLECIMIENTOS EDUCATIVOS;26813794000;7916000
890902922;ESTABLECIMIENTOS EDUCATIVOS;383563062000;3778496000
890984002;ESTABLECIMIENTOS EDUCATIVOS;87410200000;1956694000
891000692;ESTABLECIMIENTOS EDUCATIVOS;80318538000;3017142000
900088875;ESTABLECIMIENTOS EDUCATIVOS;33831781000;178914000
900189513;ESTABLECIMIENTOS EDUCATIVOS;1683077000;200000
900843243;ESTABLECIMIENTOS EDUCATIVOS;5308784000;933427000
800010961;EXTRACCIÓN DE CARBÓN;582509000;4336391000
800021308;EXTRACCIÓN DE CARBÓN;4163428139000;5111894000
800103090;EXTRACCIÓN DE CARBÓN;591272172000;8620917000
802024439;EXTRACCIÓN DE CARBÓN;350045245000;5862879000
830078038;EXTRACCIÓN DE CARBÓN;1105255088000;24283404000
830106265;EXTRACCIÓN DE CARBÓN;1577315000;301817000
832002451;EXTRACCIÓN DE CARBÓN;22012636000;559047000
860041312;EXTRACCIÓN DE CARBÓN;2993613994000;108845119000
860069804;EXTRACCIÓN DE CARBÓN;3305043841000;9669922000
860513970;EXTRACCIÓN DE CARBÓN;322966450000;6814287000
890110985;EXTRACCIÓN DE CARBÓN;75721000000;3307000000
890903357;EXTRACCIÓN DE CARBÓN;28446875000;1275358000
900117563;EXTRACCIÓN DE CARBÓN;7633413000;506782000
900139415;EXTRACCIÓN DE CARBÓN;125759000;212505000
800049960;EXTRACCIÓN DE PETRÓLEO;72250886000;764714000
800128549;EXTRACCIÓN DE PETRÓLEO;1681777807000;977664000
800143025;EXTRACCIÓN DE PETRÓLEO;19427472000;417095000
800156354;EXTRACCIÓN DE PETRÓLEO;43728646000;10150260000
800180808;EXTRACCIÓN DE PETRÓLEO;189542974000;22398951000
800226766;EXTRACCIÓN DE PETRÓLEO;103865148000;29539222000
800230209;EXTRACCIÓN DE PETRÓLEO;744857734000;118650000
800251163;EXTRACCIÓN DE PETRÓLEO;4031897000000;7820000000
802021888;EXTRACCIÓN DE PETRÓLEO;32062684000;3011591000
806001941;EXTRACCIÓN DE PETRÓLEO;27246458000;352494000
813000008;EXTRACCIÓN DE PETRÓLEO;58658108000;3344341000
830090773;EXTRACCIÓN DE PETRÓLEO;225829526000;282911000
830108963;EXTRACCIÓN DE PETRÓLEO;11875887000;686151000
830116134;EXTRACCIÓN DE PETRÓLEO;187157722000;14013728000
860052872;EXTRACCIÓN DE PETRÓLEO;70451781000;896806000
860352419;EXTRACCIÓN DE PETRÓLEO;177059175000;14227283000
860505983;EXTRACCIÓN DE PETRÓLEO;179453831000;1342927000
860521658;EXTRACCIÓN DE PETRÓLEO;466420535000;587752000
890105526;EXTRACCIÓN DE PETRÓLEO;846553200000;97172624000
890110188;EXTRACCIÓN DE PETRÓLEO;305459917000;10031051000
890204118;EXTRACCIÓN DE PETRÓLEO;22507196000;406711000
890209174;EXTRACCIÓN DE PETRÓLEO;580824933000;3775549000
890400080;EXTRACCIÓN DE PETRÓLEO;78243272000;247347000
891102723;EXTRACCIÓN DE PETRÓLEO;762743973000;14834182000
899999068;EXTRACCIÓN DE PETRÓLEO;52090927000000;1768618000000
900012579;EXTRACCIÓN DE PETRÓLEO;48157284000;3948111000
900112515;EXTRACCIÓN DE PETRÓLEO;3256531563000;59855524000
900134459;EXTRACCIÓN DE PETRÓLEO;1215232000000;194721000000
900160905;EXTRACCIÓN DE PETRÓLEO;110021153000;90602000
900168958;EXTRACCIÓN DE PETRÓLEO;3462985000;71573000
900203441;EXTRACCIÓN DE PETRÓLEO;536105000000;34914000000
900360001;EXTRACCIÓN DE PETRÓLEO;72209885000;2343735000
900377365;EXTRACCIÓN DE PETRÓLEO;1045146000000;155376000000
900486772;EXTRACCIÓN DE PETRÓLEO;2693431000;944324000
900531210;EXTRACCIÓN DE PETRÓLEO;1049903885000;4536997000
900556098;EXTRACCIÓN DE PETRÓLEO;21643892000;2220356000
900619863;EXTRACCIÓN DE PETRÓLEO;84724154000;632070000
900801470;EXTRACCIÓN DE PETRÓLEO;229862456000;97962000
4005500553;EXTRACCIÓN DE PETRÓLEO;91854509200;1340789900
4005501413;EXTRACCIÓN DE PETRÓLEO;551345112500;42935100000
6869313;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;2403284000;213874000
13841653;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;192901000;9671000
79153661;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;2821705000;487795000
800002482;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;44373000000;660000000
800005736;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;39318646000;783177000
800008151;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;40257207000;584195000
800022450;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;124315178000;3170837000
800025833;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;6462805000;217212000
800051319;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;52123062000;1192943000
800060880;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;32843508000;417383000
800061357;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;60437988000;168555000
800071617;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;98556918000;2567072000
800077635;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;46421226000;67184000
800078108;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;47398727000;1456187000
800091549;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;334171117000;2062261000
800105706;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;68314235000;614727000
800112440;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;43496683000;1035329000
800121199;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;122755360000;672373000
800129568;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;1426986000;23396000
800130426;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;715167871000;6424937000
800134371;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;60860528000;1388544000
800147650;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;32207670000;464904000
800153963;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;28818369000;121070000
800165377;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;160077884000;1796000000
800181509;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;28522015000;839740000
800191973;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;4088888000;45811000
800200336;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;209197511000;3617605000
800221591;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;95632006000;1484322000
800237412;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;55270757000;986012000
801002644;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;109955294000;790979000
802004266;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;55594193000;891890000
802014471;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;85392496000;1084733000
805001071;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;34375703000;152988000
805012368;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;53334000000;588202000
806014553;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;114165092000;2996387000
809002625;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;126952587000;787319000
811012427;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;46495785000;67509000
811015511;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;62004316000;198585000
811027587;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;5480160000;161000
811028650;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;334053753000;3843358000
811038173;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;12617577000;375379000
811039929;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;8609945000;362280000
811041784;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;34011782000;649204000
813004094;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;151633469000;925504000
830018214;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;602708855000;3462889000
830023853;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;15937012000;925156000
830025281;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;76787304000;716649000
830031687;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;122773609000;2103597000
830033457;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;74270101000;598774000
830034195;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;12569186000;96261000
830036108;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;224676975000;57290000
830037495;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;59369274000;1284058000
830058315;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;78127809000;782311000
830061576;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;60951628000;238778000
830063800;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;135408674000;1647845000
830067414;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;63134848000;5818468000
830071696;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;30304464000;93567000
830077082;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;15465885000;1396338000
830081566;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;33492288000;603871000
830084028;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;36030794000;731561000
830089785;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;22161645000;202568000
830103650;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;31947769000;171079000
830109487;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;62439104000;305761000
830125163;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;702064000;2000
830128434;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;33545212000;908720000
830143035;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;46588334000;1633184000
830143478;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;30267019000;123412000
835001840;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;8916189000;21937000
860001552;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;24359903000;673427000
860001605;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;48759600000;279529000
860002576;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;689741444000;16533352000
860009694;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;219520306000;2262672000
860019063;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;162352000000;1655000000
860024862;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;32354370000;65978000
860026442;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;91446668000;1439939000
860028581;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;57262000000;1285000000
860030828;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;22924952000;366866000
860050956;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;52770580000;1034897000
860054854;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;60012840000;1063031000
860067998;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;166462126000;1670135000
860068084;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;3512983000;45218000
860069182;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;91798478000;3215003000
860069333;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;23510138000;75010000
860070698;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;154421388000;6944000
860070770;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;21888281000;1219036000
860074186;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;126591499000;4356007000
860075684;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;64088280000;1027916000
860351760;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;32332606000;284663000
860403699;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;15763160000;103521000
860500480;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;273561000000;2096000000
860503565;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;24536043000;668793000
860509701;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;13078252000;27987000
860509893;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;6823031000;242410000
860511559;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;27217184000;1214252000
860517608;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;94000569000;2282079000
860523227;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;8523259000;25000
860527960;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;60161646000;323141000
860529890;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;70472507000;12941000
860531083;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;28118536000;247702000
890103075;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;30005827000;1070722000
890106278;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;122074185000;3448389000
890114778;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;1310376000;65951000
890116333;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;3228881000;28557000
890201063;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;135135685000;108677000
890316233;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;24388477000;241041000
890317417;FERRETERÍA, MATERIALES DE CONSTRUCCIÓN Y MAQUINARÍA;38345409000;555308000
